"response_id","timestamp","term","probability","order","age_band","english_background","education_level","country_of_residence"
388,"2026-01-04T23:24:18.122462","Little Chance",20,18,"","","",""
388,"2026-01-04T23:24:18.122462","May Happen",65,16,"","","",""
388,"2026-01-04T23:24:18.122462","Might Happen",75,7,"","","",""
388,"2026-01-04T23:24:18.122462","Probable",80,5,"","","",""
388,"2026-01-04T23:24:18.122462","Realistic Possibility",55,3,"","","",""
388,"2026-01-04T23:24:18.122462","Remote Chance",10,14,"","","",""
388,"2026-01-04T23:24:18.122462","Unlikely",30,11,"","","",""
388,"2026-01-04T23:24:18.122462","Very Good Chance",85,8,"","","",""
388,"2026-01-04T23:24:18.122462","Will Happen",99,6,"","","",""
390,"2026-01-04T23:24:43.222937","About Even",50,7,"","","",""
390,"2026-01-04T23:24:43.222937","Almost Certain",95,18,"","","",""
390,"2026-01-04T23:24:43.222937","Almost No Chance",1,12,"","","",""
390,"2026-01-04T23:24:43.222937","Better than Even",60,3,"","","",""
390,"2026-01-04T23:24:43.222937","Chances are Slight",5,8,"","","",""
390,"2026-01-04T23:24:43.222937","Could Happen",25,13,"","","",""
390,"2026-01-04T23:24:43.222937","Highly Likely",95,5,"","","",""
390,"2026-01-04T23:24:43.222937","Highly Unlikely",5,4,"","","",""
390,"2026-01-04T23:24:43.222937","Improbable",20,6,"","","",""
390,"2026-01-04T23:24:43.222937","Likely",75,15,"","","",""
390,"2026-01-04T23:24:43.222937","Little Chance",15,14,"","","",""
390,"2026-01-04T23:24:43.222937","May Happen",30,2,"","","",""
390,"2026-01-04T23:24:43.222937","Might Happen",30,11,"","","",""
390,"2026-01-04T23:24:43.222937","Probable",70,19,"","","",""
390,"2026-01-04T23:24:43.222937","Realistic Possibility",40,9,"","","",""
390,"2026-01-04T23:24:43.222937","Remote Chance",10,1,"","","",""
390,"2026-01-04T23:24:43.222937","Unlikely",30,17,"","","",""
390,"2026-01-04T23:24:43.222937","Very Good Chance",85,10,"","","",""
390,"2026-01-04T23:24:43.222937","Will Happen",100,16,"","","",""
394,"2026-01-04T23:29:13.407511","About Even",50,7,"","","",""
394,"2026-01-04T23:29:13.407511","Almost Certain",99,1,"","","",""
394,"2026-01-04T23:29:13.407511","Almost No Chance",1,6,"","","",""
394,"2026-01-04T23:29:13.407511","Better than Even",60,11,"","","",""
394,"2026-01-04T23:29:13.407511","Chances are Slight",10,5,"","","",""
394,"2026-01-04T23:29:13.407511","Could Happen",40,4,"","","",""
394,"2026-01-04T23:29:13.407511","Highly Likely",80,18,"","","",""
394,"2026-01-04T23:29:13.407511","Highly Unlikely",10,8,"","","",""
394,"2026-01-04T23:29:13.407511","Improbable",10,14,"","","",""
394,"2026-01-04T23:29:13.407511","Likely",70,15,"","","",""
394,"2026-01-04T23:29:13.407511","Little Chance",5,13,"","","",""
394,"2026-01-04T23:29:13.407511","May Happen",50,3,"","","",""
394,"2026-01-04T23:29:13.407511","Might Happen",50,2,"","","",""
394,"2026-01-04T23:29:13.407511","Probable",60,16,"","","",""
394,"2026-01-04T23:29:13.407511","Realistic Possibility",25,9,"","","",""
394,"2026-01-04T23:29:13.407511","Remote Chance",5,17,"","","",""
394,"2026-01-04T23:29:13.407511","Unlikely",20,19,"","","",""
394,"2026-01-04T23:29:13.407511","Very Good Chance",75,10,"","","",""
394,"2026-01-04T23:29:13.407511","Will Happen",100,12,"","","",""
396,"2026-01-04T23:37:27.173479","About Even",50,15,"","","",""
396,"2026-01-04T23:37:27.173479","Almost Certain",75,12,"","","",""
396,"2026-01-04T23:37:27.173479","Almost No Chance",5,13,"","","",""
396,"2026-01-04T23:37:27.173479","Better than Even",55,14,"","","",""
396,"2026-01-04T23:37:27.173479","Chances are Slight",20,2,"","","",""
396,"2026-01-04T23:37:27.173479","Could Happen",60,19,"","","",""
396,"2026-01-04T23:37:27.173479","Highly Likely",80,3,"","","",""
396,"2026-01-04T23:37:27.173479","Highly Unlikely",15,17,"","","",""
396,"2026-01-04T23:37:27.173479","Improbable",10,10,"","","",""
396,"2026-01-04T23:37:27.173479","Likely",60,6,"","","",""
396,"2026-01-04T23:37:27.173479","Little Chance",20,11,"","","",""
396,"2026-01-04T23:37:27.173479","May Happen",60,16,"","","",""
396,"2026-01-04T23:37:27.173479","Might Happen",40,1,"","","",""
396,"2026-01-04T23:37:27.173479","Probable",65,4,"","","",""
396,"2026-01-04T23:37:27.173479","Realistic Possibility",65,18,"","","",""
396,"2026-01-04T23:37:27.173479","Remote Chance",15,7,"","","",""
396,"2026-01-04T23:37:27.173479","Unlikely",30,9,"","","",""
396,"2026-01-04T23:37:27.173479","Very Good Chance",75,8,"","","",""
396,"2026-01-04T23:37:27.173479","Will Happen",95,5,"","","",""
397,"2026-01-04T23:37:36.202940","About Even",50,16,"","","",""
397,"2026-01-04T23:37:36.202940","Almost Certain",95,1,"","","",""
397,"2026-01-04T23:37:36.202940","Almost No Chance",50,11,"","","",""
397,"2026-01-04T23:37:36.202940","Better than Even",60,7,"","","",""
397,"2026-01-04T23:37:36.202940","Chances are Slight",10,4,"","","",""
397,"2026-01-04T23:37:36.202940","Could Happen",30,12,"","","",""
397,"2026-01-04T23:37:36.202940","Highly Likely",90,8,"","","",""
397,"2026-01-04T23:37:36.202940","Highly Unlikely",75,18,"","","",""
397,"2026-01-04T23:37:36.202940","Improbable",20,15,"","","",""
397,"2026-01-04T23:37:36.202940","Likely",80,5,"","","",""
397,"2026-01-04T23:37:36.202940","Little Chance",20,13,"","","",""
397,"2026-01-04T23:37:36.202940","May Happen",50,6,"","","",""
397,"2026-01-04T23:37:36.202940","Might Happen",30,14,"","","",""
397,"2026-01-04T23:37:36.202940","Probable",70,3,"","","",""
397,"2026-01-04T23:37:36.202940","Realistic Possibility",70,17,"","","",""
397,"2026-01-04T23:37:36.202940","Remote Chance",5,19,"","","",""
397,"2026-01-04T23:37:36.202940","Unlikely",20,2,"","","",""
397,"2026-01-04T23:37:36.202940","Very Good Chance",80,9,"","","",""
397,"2026-01-04T23:37:36.202940","Will Happen",100,10,"","","",""
398,"2026-01-04T23:41:22.794485","About Even",50,12,"","","",""
398,"2026-01-04T23:41:22.794485","Almost Certain",95,14,"","","",""
398,"2026-01-04T23:41:22.794485","Almost No Chance",5,13,"","","",""
398,"2026-01-04T23:41:22.794485","Better than Even",65,9,"","","",""
398,"2026-01-04T23:41:22.794485","Chances are Slight",20,5,"","","",""
398,"2026-01-04T23:41:22.794485","Could Happen",60,18,"","","",""
398,"2026-01-04T23:41:22.794485","Highly Likely",90,2,"","","",""
398,"2026-01-04T23:41:22.794485","Highly Unlikely",10,3,"","","",""
398,"2026-01-04T23:41:22.794485","Improbable",20,1,"","","",""
398,"2026-01-04T23:41:22.794485","Likely",80,11,"","","",""
398,"2026-01-04T23:41:22.794485","Little Chance",20,19,"","","",""
398,"2026-01-04T23:41:22.794485","May Happen",50,7,"","","",""
398,"2026-01-04T23:41:22.794485","Might Happen",70,10,"","","",""
398,"2026-01-04T23:41:22.794485","Probable",70,17,"","","",""
398,"2026-01-04T23:41:22.794485","Realistic Possibility",60,15,"","","",""
398,"2026-01-04T23:41:22.794485","Remote Chance",5,4,"","","",""
398,"2026-01-04T23:41:22.794485","Unlikely",30,6,"","","",""
398,"2026-01-04T23:41:22.794485","Very Good Chance",70,16,"","","",""
398,"2026-01-04T23:41:22.794485","Will Happen",100,8,"","","",""
405,"2026-01-04T23:58:19.390641","About Even",50,10,"","","",""
405,"2026-01-04T23:58:19.390641","Almost Certain",100,14,"","","",""
405,"2026-01-04T23:58:19.390641","Almost No Chance",10,15,"","","",""
405,"2026-01-04T23:58:19.390641","Better than Even",50,2,"","","",""
405,"2026-01-04T23:58:19.390641","Chances are Slight",25,19,"","","",""
405,"2026-01-04T23:58:19.390641","Could Happen",75,13,"","","",""
405,"2026-01-04T23:58:19.390641","Highly Likely",100,9,"","","",""
405,"2026-01-04T23:58:19.390641","Highly Unlikely",10,11,"","","",""
405,"2026-01-04T23:58:19.390641","Improbable",25,5,"","","",""
405,"2026-01-04T23:58:19.390641","Likely",75,17,"","","",""
405,"2026-01-04T23:58:19.390641","Little Chance",75,3,"","","",""
405,"2026-01-04T23:58:19.390641","May Happen",50,16,"","","",""
405,"2026-01-04T23:58:19.390641","Might Happen",50,18,"","","",""
405,"2026-01-04T23:58:19.390641","Probable",75,7,"","","",""
405,"2026-01-04T23:58:19.390641","Realistic Possibility",50,6,"","","",""
405,"2026-01-04T23:58:19.390641","Remote Chance",25,1,"","","",""
405,"2026-01-04T23:58:19.390641","Unlikely",75,12,"","","",""
405,"2026-01-04T23:58:19.390641","Very Good Chance",100,4,"","","",""
405,"2026-01-04T23:58:19.390641","Will Happen",100,8,"","","",""
410,"2026-01-05T00:07:25.915696","About Even",50,17,"","","",""
410,"2026-01-05T00:07:25.915696","Almost Certain",90,18,"","","",""
410,"2026-01-05T00:07:25.915696","Almost No Chance",5,7,"","","",""
410,"2026-01-05T00:07:25.915696","Better than Even",75,9,"","","",""
410,"2026-01-05T00:07:25.915696","Chances are Slight",10,6,"","","",""
410,"2026-01-05T00:07:25.915696","Could Happen",50,1,"","","",""
410,"2026-01-05T00:07:25.915696","Highly Likely",90,19,"","","",""
410,"2026-01-05T00:07:25.915696","Highly Unlikely",15,10,"","","",""
410,"2026-01-05T00:07:25.915696","Improbable",5,16,"","","",""
410,"2026-01-05T00:07:25.915696","Likely",80,2,"","","",""
410,"2026-01-05T00:07:25.915696","Little Chance",20,5,"","","",""
410,"2026-01-05T00:07:25.915696","May Happen",60,3,"","","",""
410,"2026-01-05T00:07:25.915696","Might Happen",50,14,"","","",""
410,"2026-01-05T00:07:25.915696","Probable",60,8,"","","",""
410,"2026-01-05T00:07:25.915696","Realistic Possibility",90,4,"","","",""
410,"2026-01-05T00:07:25.915696","Remote Chance",10,12,"","","",""
410,"2026-01-05T00:07:25.915696","Unlikely",25,15,"","","",""
410,"2026-01-05T00:07:25.915696","Very Good Chance",90,11,"","","",""
410,"2026-01-05T00:07:25.915696","Will Happen",100,13,"","","",""
423,"2026-01-05T00:32:29.244875","About Even",50,14,"","","",""
423,"2026-01-05T00:32:29.244875","Almost Certain",95,2,"","","",""
423,"2026-01-05T00:32:29.244875","Almost No Chance",1,1,"","","",""
423,"2026-01-05T00:32:29.244875","Better than Even",60,5,"","","",""
423,"2026-01-05T00:32:29.244875","Chances are Slight",15,9,"","","",""
423,"2026-01-05T00:32:29.244875","Could Happen",50,10,"","","",""
423,"2026-01-05T00:32:29.244875","Highly Likely",90,19,"","","",""
423,"2026-01-05T00:32:29.244875","Highly Unlikely",2,15,"","","",""
423,"2026-01-05T00:32:29.244875","Improbable",10,12,"","","",""
423,"2026-01-05T00:32:29.244875","Likely",75,4,"","","",""
423,"2026-01-05T00:32:29.244875","Little Chance",15,8,"","","",""
423,"2026-01-05T00:32:29.244875","May Happen",50,7,"","","",""
423,"2026-01-05T00:32:29.244875","Might Happen",10,16,"","","",""
423,"2026-01-05T00:32:29.244875","Probable",80,6,"","","",""
423,"2026-01-05T00:32:29.244875","Realistic Possibility",30,11,"","","",""
423,"2026-01-05T00:32:29.244875","Remote Chance",5,3,"","","",""
423,"2026-01-05T00:32:29.244875","Unlikely",20,17,"","","",""
423,"2026-01-05T00:32:29.244875","Very Good Chance",80,18,"","","",""
423,"2026-01-05T00:32:29.244875","Will Happen",100,13,"","","",""
424,"2026-01-05T00:33:02.720736","About Even",50,16,"","","",""
424,"2026-01-05T00:33:02.720736","Almost Certain",90,1,"","","",""
424,"2026-01-05T00:33:02.720736","Almost No Chance",5,10,"","","",""
424,"2026-01-05T00:33:02.720736","Better than Even",66,8,"","","",""
424,"2026-01-05T00:33:02.720736","Chances are Slight",20,6,"","","",""
424,"2026-01-05T00:33:02.720736","Could Happen",70,18,"","","",""
424,"2026-01-05T00:33:02.720736","Highly Likely",90,5,"","","",""
424,"2026-01-05T00:33:02.720736","Highly Unlikely",20,7,"","","",""
424,"2026-01-05T00:33:02.720736","Improbable",5,9,"","","",""
424,"2026-01-05T00:33:02.720736","Likely",95,11,"","","",""
424,"2026-01-05T00:33:02.720736","Little Chance",20,3,"","","",""
424,"2026-01-05T00:33:02.720736","May Happen",45,2,"","","",""
424,"2026-01-05T00:33:02.720736","Might Happen",75,15,"","","",""
424,"2026-01-05T00:33:02.720736","Probable",75,19,"","","",""
424,"2026-01-05T00:33:02.720736","Realistic Possibility",80,13,"","","",""
424,"2026-01-05T00:33:02.720736","Remote Chance",10,12,"","","",""
424,"2026-01-05T00:33:02.720736","Unlikely",15,14,"","","",""
424,"2026-01-05T00:33:02.720736","Very Good Chance",90,17,"","","",""
424,"2026-01-05T00:33:02.720736","Will Happen",100,4,"","","",""
426,"2026-01-05T00:37:01.719465","About Even",50,14,"","","",""
426,"2026-01-05T00:37:01.719465","Almost Certain",95,6,"","","",""
426,"2026-01-05T00:37:01.719465","Almost No Chance",1,13,"","","",""
426,"2026-01-05T00:37:01.719465","Better than Even",55,9,"","","",""
426,"2026-01-05T00:37:01.719465","Chances are Slight",10,1,"","","",""
426,"2026-01-05T00:37:01.719465","Could Happen",20,2,"","","",""
426,"2026-01-05T00:37:01.719465","Highly Likely",90,16,"","","",""
426,"2026-01-05T00:37:01.719465","Highly Unlikely",5,8,"","","",""
426,"2026-01-05T00:37:01.719465","Improbable",20,5,"","","",""
426,"2026-01-05T00:37:01.719465","Likely",75,3,"","","",""
426,"2026-01-05T00:37:01.719465","Little Chance",10,4,"","","",""
426,"2026-01-05T00:37:01.719465","May Happen",30,7,"","","",""
426,"2026-01-05T00:37:01.719465","Might Happen",20,15,"","","",""
426,"2026-01-05T00:37:01.719465","Probable",60,10,"","","",""
426,"2026-01-05T00:37:01.719465","Realistic Possibility",30,18,"","","",""
426,"2026-01-05T00:37:01.719465","Remote Chance",10,19,"","","",""
426,"2026-01-05T00:37:01.719465","Unlikely",25,12,"","","",""
426,"2026-01-05T00:37:01.719465","Very Good Chance",80,17,"","","",""
426,"2026-01-05T00:37:01.719465","Will Happen",100,11,"","","",""
428,"2026-01-05T00:39:11.011152","About Even",50,12,"","","",""
428,"2026-01-05T00:39:11.011152","Almost Certain",95,11,"","","",""
428,"2026-01-05T00:39:11.011152","Almost No Chance",3,2,"","","",""
428,"2026-01-05T00:39:11.011152","Better than Even",55,10,"","","",""
428,"2026-01-05T00:39:11.011152","Chances are Slight",8,7,"","","",""
428,"2026-01-05T00:39:11.011152","Could Happen",50,4,"","","",""
428,"2026-01-05T00:39:11.011152","Highly Likely",92,19,"","","",""
428,"2026-01-05T00:39:11.011152","Highly Unlikely",5,13,"","","",""
428,"2026-01-05T00:39:11.011152","Improbable",15,15,"","","",""
428,"2026-01-05T00:39:11.011152","Likely",85,8,"","","",""
428,"2026-01-05T00:39:11.011152","Little Chance",10,5,"","","",""
428,"2026-01-05T00:39:11.011152","May Happen",55,9,"","","",""
428,"2026-01-05T00:39:11.011152","Might Happen",52,18,"","","",""
428,"2026-01-05T00:39:11.011152","Probable",70,1,"","","",""
428,"2026-01-05T00:39:11.011152","Realistic Possibility",70,14,"","","",""
428,"2026-01-05T00:39:11.011152","Remote Chance",8,6,"","","",""
428,"2026-01-05T00:39:11.011152","Unlikely",20,16,"","","",""
428,"2026-01-05T00:39:11.011152","Very Good Chance",85,3,"","","",""
428,"2026-01-05T00:39:11.011152","Will Happen",96,17,"","","",""
436,"2026-01-05T00:59:02.822967","About Even",50,15,"","","",""
436,"2026-01-05T00:59:02.822967","Almost Certain",90,10,"","","",""
436,"2026-01-05T00:59:02.822967","Almost No Chance",4,5,"","","",""
436,"2026-01-05T00:59:02.822967","Better than Even",53,4,"","","",""
436,"2026-01-05T00:59:02.822967","Chances are Slight",15,8,"","","",""
436,"2026-01-05T00:59:02.822967","Could Happen",25,19,"","","",""
436,"2026-01-05T00:59:02.822967","Highly Likely",95,3,"","","",""
436,"2026-01-05T00:59:02.822967","Highly Unlikely",5,12,"","","",""
436,"2026-01-05T00:59:02.822967","Improbable",5,18,"","","",""
436,"2026-01-05T00:59:02.822967","Likely",70,14,"","","",""
436,"2026-01-05T00:59:02.822967","Little Chance",10,9,"","","",""
436,"2026-01-05T00:59:02.822967","May Happen",30,13,"","","",""
436,"2026-01-05T00:59:02.822967","Might Happen",30,7,"","","",""
436,"2026-01-05T00:59:02.822967","Probable",75,11,"","","",""
436,"2026-01-05T00:59:02.822967","Realistic Possibility",30,17,"","","",""
436,"2026-01-05T00:59:02.822967","Remote Chance",8,2,"","","",""
436,"2026-01-05T00:59:02.822967","Unlikely",16,1,"","","",""
436,"2026-01-05T00:59:02.822967","Very Good Chance",85,16,"","","",""
436,"2026-01-05T00:59:02.822967","Will Happen",100,6,"","","",""
438,"2026-01-05T01:12:20.767178","About Even",50,15,"","","",""
438,"2026-01-05T01:12:20.767178","Almost Certain",99,9,"","","",""
438,"2026-01-05T01:12:20.767178","Almost No Chance",1,8,"","","",""
438,"2026-01-05T01:12:20.767178","Better than Even",51,16,"","","",""
438,"2026-01-05T01:12:20.767178","Chances are Slight",10,1,"","","",""
438,"2026-01-05T01:12:20.767178","Could Happen",30,19,"","","",""
438,"2026-01-05T01:12:20.767178","Highly Likely",90,3,"","","",""
438,"2026-01-05T01:12:20.767178","Highly Unlikely",1,6,"","","",""
438,"2026-01-05T01:12:20.767178","Improbable",30,11,"","","",""
438,"2026-01-05T01:12:20.767178","Likely",80,14,"","","",""
438,"2026-01-05T01:12:20.767178","Little Chance",10,5,"","","",""
438,"2026-01-05T01:12:20.767178","May Happen",60,12,"","","",""
438,"2026-01-05T01:12:20.767178","Might Happen",50,4,"","","",""
438,"2026-01-05T01:12:20.767178","Probable",80,18,"","","",""
438,"2026-01-05T01:12:20.767178","Realistic Possibility",70,13,"","","",""
438,"2026-01-05T01:12:20.767178","Remote Chance",1,17,"","","",""
438,"2026-01-05T01:12:20.767178","Unlikely",5,7,"","","",""
438,"2026-01-05T01:12:20.767178","Very Good Chance",80,2,"","","",""
438,"2026-01-05T01:12:20.767178","Will Happen",100,10,"","","",""
445,"2026-01-05T01:38:00.052235","About Even",49,11,"","","",""
445,"2026-01-05T01:38:00.052235","Almost Certain",90,19,"","","",""
445,"2026-01-05T01:38:00.052235","Almost No Chance",1,2,"","","",""
445,"2026-01-05T01:38:00.052235","Better than Even",51,15,"","","",""
445,"2026-01-05T01:38:00.052235","Chances are Slight",5,13,"","","",""
445,"2026-01-05T01:38:00.052235","Could Happen",50,4,"","","",""
445,"2026-01-05T01:38:00.052235","Highly Likely",95,8,"","","",""
445,"2026-01-05T01:38:00.052235","Highly Unlikely",10,18,"","","",""
445,"2026-01-05T01:38:00.052235","Improbable",25,3,"","","",""
445,"2026-01-05T01:38:00.052235","Likely",80,16,"","","",""
445,"2026-01-05T01:38:00.052235","Little Chance",15,17,"","","",""
445,"2026-01-05T01:38:00.052235","May Happen",60,10,"","","",""
445,"2026-01-05T01:38:00.052235","Might Happen",60,14,"","","",""
445,"2026-01-05T01:38:00.052235","Probable",80,9,"","","",""
445,"2026-01-05T01:38:00.052235","Realistic Possibility",80,6,"","","",""
445,"2026-01-05T01:38:00.052235","Remote Chance",5,1,"","","",""
445,"2026-01-05T01:38:00.052235","Unlikely",20,12,"","","",""
445,"2026-01-05T01:38:00.052235","Very Good Chance",95,5,"","","",""
445,"2026-01-05T01:38:00.052235","Will Happen",100,7,"","","",""
460,"2026-01-05T03:04:25.303357","About Even",52,11,"","","",""
460,"2026-01-05T03:04:25.303357","Almost Certain",99,10,"","","",""
460,"2026-01-05T03:04:25.303357","Almost No Chance",2,15,"","","",""
460,"2026-01-05T03:04:25.303357","Better than Even",60,13,"","","",""
460,"2026-01-05T03:04:25.303357","Chances are Slight",10,16,"","","",""
460,"2026-01-05T03:04:25.303357","Could Happen",55,9,"","","",""
460,"2026-01-05T03:04:25.303357","Highly Likely",85,3,"","","",""
460,"2026-01-05T03:04:25.303357","Highly Unlikely",10,7,"","","",""
460,"2026-01-05T03:04:25.303357","Improbable",5,14,"","","",""
460,"2026-01-05T03:04:25.303357","Likely",85,8,"","","",""
460,"2026-01-05T03:04:25.303357","Little Chance",20,5,"","","",""
460,"2026-01-05T03:04:25.303357","May Happen",40,6,"","","",""
